word1,word2,SimLex999,POS,emb1,emb2,similarity_score
tevredenstellen,pleiten,1.56,V,"tensor([19.6535, -0.2346, 28.1884,  ..., 17.8139,  9.9656, 15.0562])","tensor([18.1430, -0.1538, 25.8661,  ..., 14.0265, 11.8688, 12.8978])",0.9876518
argumenteren,bewijzen,6.23,V,"tensor([20.8112, -0.4204, 30.8447,  ..., 18.5035, 11.1659, 16.2049])","tensor([20.1681, -0.5352, 33.2521,  ..., 19.3080, 13.8008, 16.8815])",0.9902886
vragen,pleiten,2.31,V,"tensor([39.7981, -0.3891, 45.7159,  ..., 27.7353, 15.8365, 23.2310])","tensor([18.1430, -0.1538, 25.8661,  ..., 14.0265, 11.8688, 12.8978])",0.989225
vinden,verdwijnen,1.49,V,"tensor([24.3081, -0.4288, 33.2902,  ..., 18.0516, 13.7488, 16.6000])","tensor([15.7111, -0.2867, 22.7175,  ..., 14.4533, 10.0698, 11.6821])",0.9899212
inspecteren,examineren,5.27,V,"tensor([18.3600, -0.2181, 25.2591,  ..., 15.8177,  9.8900, 12.8747])","tensor([16.4475, -0.1719, 21.5925,  ..., 13.0760, 10.5436, 10.8258])",0.9919081
controleren,rechtvaardigen,2.47,V,"tensor([16.7053, -0.1834, 22.4021,  ..., 12.3357, 10.8692, 11.1941])","tensor([22.2967, -0.4712, 32.9527,  ..., 22.5206, 11.7591, 17.3523])",0.98609495
vermoeden,voorspellen,5.11,V,"tensor([26.9293, -0.6150, 44.1590,  ..., 26.9134, 14.4277, 22.3630])","tensor([16.4991, -0.6735, 41.3516,  ..., 26.7277, 14.4859, 21.2665])",0.9957421
leren,evalueren,4.71,V,"tensor([18.5739, -0.1563, 27.2736,  ..., 14.1590, 11.8375, 12.6873])","tensor([17.3562, -0.2970, 26.8736,  ..., 16.6662, 12.4164, 13.5925])",0.98777515
argumenteren,rechtvaardigen,4.65,V,"tensor([20.8112, -0.4204, 30.8447,  ..., 18.5035, 11.1659, 16.2049])","tensor([22.2967, -0.4712, 32.9527,  ..., 22.5206, 11.7591, 17.3523])",0.99504834
maken,worden,2.15,V,"tensor([37.8782, -0.3830, 43.9224,  ..., 25.4111, 15.0038, 22.3773])","tensor([36.0672, -0.2404, 39.6090,  ..., 21.9009, 14.2783, 19.3165])",0.9976407
ontdekken,ontstaan,3.98,V,"tensor([37.4139, -0.3669, 43.4944,  ..., 24.6276, 14.6689, 22.2782])","tensor([38.3377, -0.2981, 43.7717,  ..., 25.7169, 15.6154, 22.0842])",0.99759436
bereiken,slagen,6.7,V,"tensor([18.9439, -0.3631, 35.8014,  ..., 20.9612, 12.2653, 17.5846])","tensor([21.9508, -0.4166, 36.4566,  ..., 20.0885, 13.7291, 18.5430])",0.9914645
geven,plaatsen,2.96,V,"tensor([23.2885, -0.4151, 39.0674,  ..., 22.5093, 13.5596, 19.5082])","tensor([26.0729, -0.3944, 37.7747,  ..., 21.3295, 14.2931, 18.6467])",0.9950375
begrijpen,luisteren,3.99,V,"tensor([20.3389, -0.5528, 43.9667,  ..., 27.7164, 13.7842, 21.5195])","tensor([21.7694, -0.2850, 31.7214,  ..., 20.1398, 10.4750, 16.4784])",0.9962308
uitbreiden,groeien,7.18,V,"tensor([20.3224, -0.4308, 30.6418,  ..., 20.1029, 11.8018, 16.2067])","tensor([36.2358, -0.3196, 42.3898,  ..., 25.1321, 14.8762, 21.2327])",0.990955
lenen,verkopen,1.28,V,"tensor([15.5277, -0.4400, 39.1463,  ..., 23.7011, 12.6293, 19.2056])","tensor([36.5459, -0.3213, 42.5199,  ..., 24.6656, 14.5587, 21.2128])",0.9950337
houden,beschermen,2.88,V,"tensor([21.4302, -0.4278, 41.5539,  ..., 25.0992, 14.1585, 20.7881])","tensor([27.9160, -0.3616, 36.6482,  ..., 19.5781, 12.5456, 18.2072])",0.9949967
uitleggen,bewijzen,4.76,V,"tensor([12.2513, -0.2672, 30.6675,  ..., 18.0285, 10.7693, 14.5181])","tensor([20.1681, -0.5352, 33.2521,  ..., 19.3080, 13.8008, 16.8815])",0.9916873
vermoeden,doen alsof,1.21,V,"tensor([26.9293, -0.6150, 44.1590,  ..., 26.9134, 14.4277, 22.3630])","tensor([13.3723, -0.3752, 31.5922,  ..., 20.5916, 11.3611, 15.8846])",0.9947375
akkoord gaan,voldoen,3.04,V,"tensor([22.3458, -0.3394, 29.8508,  ..., 17.9113, 10.8056, 14.6789])","tensor([24.0498, -0.3239, 33.2546,  ..., 19.5113, 12.4616, 16.1876])",0.9894109
vergeven,vergeten,3.01,V,"tensor([19.6738, -0.2140, 26.2061,  ..., 14.6045,  9.5655, 12.7017])","tensor([33.9324, -0.3104, 41.1488,  ..., 24.4274, 14.8860, 20.6380])",0.99488133
verklaren,uitleggen,7.88,V,"tensor([20.1727, -0.4593, 32.8472,  ..., 22.5288, 11.7573, 17.4468])","tensor([12.2513, -0.2672, 30.6675,  ..., 18.0285, 10.7693, 14.5181])",0.9946106
begrijpen,vergeven,1.73,V,"tensor([20.3389, -0.5528, 43.9667,  ..., 27.7164, 13.7842, 21.5195])","tensor([19.6738, -0.2140, 26.2061,  ..., 14.6045,  9.5655, 12.7017])",0.9921445
herinneren,vergeten,1.55,V,"tensor([22.9589, -0.5844, 43.7983,  ..., 26.9147, 13.9748, 21.8159])","tensor([33.9324, -0.3104, 41.1488,  ..., 24.4274, 14.8860, 20.6380])",0.9954186
krijgen,achterblijven,1.41,V,"tensor([19.9334, -0.4913, 44.0071,  ..., 25.6000, 14.6559, 21.5200])","tensor([19.1528, -0.3327, 29.3699,  ..., 15.9189, 10.2650, 14.2067])",0.99085885
realiseren,ontdekken,3.85,V,"tensor([34.9339, -0.2502, 40.5521,  ..., 24.3480, 14.2506, 20.5274])","tensor([37.4139, -0.3669, 43.4944,  ..., 24.6276, 14.6689, 22.2782])",0.99709
nodig hebben,vragen,5.6,V,"tensor([24.1721, -0.4392, 33.8071,  ..., 19.7960, 13.3427, 17.3196])","tensor([39.7981, -0.3891, 45.7159,  ..., 27.7353, 15.8365, 23.2310])",0.99372655
negeren,vragen,0.76,V,"tensor([19.4698, -0.3039, 28.5675,  ..., 17.9530, 11.1632, 15.0172])","tensor([39.7981, -0.3891, 45.7159,  ..., 27.7353, 15.8365, 23.2310])",0.9906478
denken,informeren,1.4,V,"tensor([35.5975, -0.3814, 44.7626,  ..., 25.4788, 15.7273, 22.3118])","tensor([20.6533, -0.2786, 27.5289,  ..., 16.5562, 10.9007, 13.6309])",0.991444
afwijzen,vermijden,2.86,V,"tensor([15.0160, -0.4203, 35.6295,  ..., 21.8950, 12.8815, 17.0302])","tensor([18.2443, -0.6213, 39.5495,  ..., 24.6161, 14.6784, 20.3956])",0.99646646
argumenteren,overtuigen,5.75,V,"tensor([20.8112, -0.4204, 30.8447,  ..., 18.5035, 11.1659, 16.2049])","tensor([19.7243, -0.5519, 42.8610,  ..., 27.3372, 13.8788, 21.1846])",0.99479365
najagen,overtuigen,2.99,V,"tensor([18.8332, -0.3218, 29.1209,  ..., 18.6043, 10.7245, 15.0532])","tensor([19.7243, -0.5519, 42.8610,  ..., 27.3372, 13.8788, 21.1846])",0.9924247
accepteren,vergeven,3.64,V,"tensor([15.8385, -0.2845, 34.2146,  ..., 22.0150, 11.0577, 16.2081])","tensor([19.6738, -0.2140, 26.2061,  ..., 14.6045,  9.5655, 12.7017])",0.9927685
doen,stoppen,2.1,V,"tensor([31.7810, -0.3432, 36.6550,  ..., 19.8464, 14.1338, 18.1978])","tensor([24.9069, -0.2198, 28.2451,  ..., 14.4979, 11.0133, 13.6432])",0.99548537
onderzoeken,herzien,3.24,V,"tensor([17.6730, -0.5358, 41.9056,  ..., 26.6727, 11.8871, 20.6850])","tensor([20.1372, -0.2519, 28.0773,  ..., 16.5844, 11.5249, 13.7284])",0.99269605
discussiëren,uitleggen,2.33,V,"tensor([17.2713, -0.4298, 28.2048,  ..., 20.2276, 10.5181, 15.3639])","tensor([12.2513, -0.2672, 30.6675,  ..., 18.0285, 10.7693, 14.5181])",0.992921
verschuldigd zijn,lenen,3.43,V,"tensor([22.5420, -0.7733, 41.9489,  ..., 31.0238, 14.6556, 22.8253])","tensor([15.5277, -0.4400, 39.1463,  ..., 23.7011, 12.6293, 19.2056])",0.9895999
verkennen,ontdekken,6.88,V,"tensor([17.8636, -0.2198, 24.4402,  ..., 14.4670,  9.4853, 11.8772])","tensor([37.4139, -0.3669, 43.4944,  ..., 24.6276, 14.6689, 22.2782])",0.9930861
klagen,argumenteren,1.05,V,"tensor([20.3226, -0.2108, 25.7977,  ..., 16.2626, 10.3541, 13.0826])","tensor([20.8112, -0.4204, 30.8447,  ..., 18.5035, 11.1659, 16.2049])",0.990104
terugtrekken,afwijzen,4.41,V,"tensor([20.0990, -0.2910, 28.6104,  ..., 16.4855, 11.1039, 13.9208])","tensor([15.0160, -0.4203, 35.6295,  ..., 21.8950, 12.8815, 17.0302])",0.9931494
houden,lenen,2.87,V,"tensor([21.4302, -0.4278, 41.5539,  ..., 25.0992, 14.1585, 20.7881])","tensor([15.5277, -0.4400, 39.1463,  ..., 23.7011, 12.6293, 19.2056])",0.9970302
smeken,vragen,3.47,V,"tensor([18.3356, -0.2332, 24.0236,  ..., 15.0352, 11.6186, 11.9826])","tensor([39.7981, -0.3891, 45.7159,  ..., 27.7353, 15.8365, 23.2310])",0.98768634
regelen,organiseren,6.76,V,"tensor([23.4952, -0.5753, 45.7301,  ..., 28.7945, 15.4171, 23.1485])","tensor([32.1067, -0.3973, 40.1283,  ..., 23.5347, 14.6328, 20.7423])",0.9953125
verminderen,krimpen,6.94,V,"tensor([18.4985, -0.4035, 39.4961,  ..., 24.3878, 13.3031, 19.4973])","tensor([21.7916, -0.2835, 27.9828,  ..., 18.0936, 12.1153, 14.7506])",0.9927329
spreken,erkennen,1.42,V,"tensor([10.8447, -0.2658, 30.6283,  ..., 17.5753, 10.2043, 14.2513])","tensor([36.1621, -0.2433, 42.7492,  ..., 24.0072, 14.7849, 21.0276])",0.9943249
geven,uitlenen,2.07,V,"tensor([23.2885, -0.4151, 39.0674,  ..., 22.5093, 13.5596, 19.5082])","tensor([19.6358, -0.3453, 36.0363,  ..., 21.8911, 12.6153, 17.5587])",0.9984195
doden,verdedigen,2.45,V,"tensor([21.4518, -0.2843, 29.5577,  ..., 17.1846, 12.6368, 14.8861])","tensor([16.5872, -0.4848, 39.5472,  ..., 24.7167, 13.5929, 19.8281])",0.9931566
verdwijnen,krimpen,4.04,V,"tensor([15.7111, -0.2867, 22.7175,  ..., 14.4533, 10.0698, 11.6821])","tensor([21.7916, -0.2835, 27.9828,  ..., 18.0936, 12.1153, 14.7506])",0.99266547
leveren,dragen,1.76,V,"tensor([38.0984, -0.4520, 46.1235,  ..., 25.7463, 14.9767, 23.3718])","tensor([37.1240, -0.3929, 45.1320,  ..., 26.3214, 14.8438, 22.7814])",0.9987601
ademen,verstikken,2.03,V,"tensor([18.0606, -0.2335, 24.0965,  ..., 13.4967, 10.5316, 12.3550])","tensor([18.8909, -0.2929, 28.8783,  ..., 18.3058, 10.2153, 14.9656])",0.9928186
erkennen,melden,1.98,V,"tensor([36.1621, -0.2433, 42.7492,  ..., 24.0072, 14.7849, 21.0276])","tensor([35.6311, -0.3329, 42.6788,  ..., 24.8392, 14.9241, 21.4152])",0.99895364
worden,verschijnen,2.97,V,"tensor([36.0672, -0.2404, 39.6090,  ..., 21.9009, 14.2783, 19.3165])","tensor([24.1902, -0.5340, 36.9246,  ..., 22.6593, 13.1263, 19.2261])",0.99239105
doen alsof,lijken,5.86,V,"tensor([13.3723, -0.3752, 31.5922,  ..., 20.5916, 11.3611, 15.8846])","tensor([35.2762, -0.2944, 41.7457,  ..., 23.0723, 14.6080, 20.8730])",0.9912305
bereiken,worden,5.7,V,"tensor([18.9439, -0.3631, 35.8014,  ..., 20.9612, 12.2653, 17.5846])","tensor([36.0672, -0.2404, 39.6090,  ..., 21.9009, 14.2783, 19.3165])",0.9960917
overnadenken,denken,6.74,V,"tensor([17.4832, -0.2295, 24.7042,  ..., 15.5643, 10.0186, 12.7822])","tensor([35.5975, -0.3814, 44.7626,  ..., 25.4788, 15.7273, 22.3118])",0.98790807
bepalen,voorspellen,2.69,V,"tensor([38.6668, -0.3633, 46.1873,  ..., 27.0295, 15.6833, 23.7818])","tensor([16.4991, -0.6735, 41.3516,  ..., 26.7277, 14.4859, 21.2665])",0.9932981
tevredenstellen,vermaken,3.58,V,"tensor([19.6535, -0.2346, 28.1884,  ..., 17.8139,  9.9656, 15.0562])","tensor([20.5156, -0.5091, 39.3389,  ..., 22.4646, 13.5053, 19.7339])",0.9933372
blijven,behouden,5.54,V,"tensor([24.9928, -0.3839, 35.5310,  ..., 20.1931, 13.3774, 17.6592])","tensor([24.8611, -0.5622, 37.8448,  ..., 23.7785, 12.2315, 19.1691])",0.99192613
doen alsof,uitbeelden,5.41,V,"tensor([13.3723, -0.3752, 31.5922,  ..., 20.5916, 11.3611, 15.8846])","tensor([18.9247, -0.5499, 39.5611,  ..., 26.0068, 12.5043, 20.1848])",0.99540114
vergeten,onderhouden,1.09,V,"tensor([33.9324, -0.3104, 41.1488,  ..., 24.4274, 14.8860, 20.6380])","tensor([17.8705, -0.3748, 37.1632,  ..., 22.9286, 11.3633, 18.1276])",0.9950429
willen,kiezen,3.56,V,"tensor([24.3539, -0.3993, 33.2564,  ..., 18.1688, 12.6975, 16.8448])","tensor([22.6414, -0.3771, 41.4783,  ..., 25.0753, 13.1702, 20.3439])",0.9947269
verliezen,krijgen,2.0,V,"tensor([19.8685, -0.3419, 29.8164,  ..., 17.9125, 11.7360, 16.3012])","tensor([19.9334, -0.4913, 44.0071,  ..., 25.6000, 14.6559, 21.5200])",0.9937022
proberen,denken,0.99,V,"tensor([25.2252, -0.3889, 37.8963,  ..., 21.2617, 13.8922, 18.5921])","tensor([35.5975, -0.3814, 44.7626,  ..., 25.4788, 15.7273, 22.3118])",0.9957134
worden,lijken,2.19,V,"tensor([36.0672, -0.2404, 39.6090,  ..., 21.9009, 14.2783, 19.3165])","tensor([35.2762, -0.2944, 41.7457,  ..., 23.0723, 14.6080, 20.8730])",0.99841565
vertrekken,negeren,1.61,V,"tensor([19.4960, -0.1678, 26.1096,  ..., 14.5953, 10.3794, 12.6689])","tensor([19.4698, -0.3039, 28.5675,  ..., 17.9530, 11.1632, 15.0172])",0.9943
accepteren,aanbevelen,2.42,V,"tensor([15.8385, -0.2845, 34.2146,  ..., 22.0150, 11.0577, 16.2081])","tensor([23.6679, -0.8543, 42.8401,  ..., 29.9734, 14.0117, 23.2294])",0.9923508
vertrekken,zwerven,2.52,V,"tensor([19.4960, -0.1678, 26.1096,  ..., 14.5953, 10.3794, 12.6689])","tensor([17.6386, -0.3587, 28.3225,  ..., 17.8478, 11.6124, 14.6183])",0.9916368
houden,geven,1.72,V,"tensor([21.4302, -0.4278, 41.5539,  ..., 25.0992, 14.1585, 20.7881])","tensor([23.2885, -0.4151, 39.0674,  ..., 22.5093, 13.5596, 19.5082])",0.9986213
geven,toestaan,3.28,V,"tensor([23.2885, -0.4151, 39.0674,  ..., 22.5093, 13.5596, 19.5082])","tensor([16.4436, -0.2003, 21.7331,  ..., 12.4555, 10.0437, 10.6931])",0.9821476
brengen,sturen,2.19,V,"tensor([23.1579, -0.2399, 33.5157,  ..., 16.5460, 12.4221, 15.8283])","tensor([39.0422, -0.3533, 45.3214,  ..., 25.9488, 15.1732, 22.6777])",0.99064285
opnemen,leren,4.69,V,"tensor([38.6907, -0.4579, 44.4142,  ..., 25.4333, 15.3853, 22.3824])","tensor([18.5739, -0.1563, 27.2736,  ..., 14.1590, 11.8375, 12.6873])",0.9878206
verwerven,vinden,2.7,V,"tensor([18.7086, -0.4204, 28.4689,  ..., 17.6075, 12.4603, 15.2082])","tensor([24.3081, -0.4288, 33.2902,  ..., 18.0516, 13.7488, 16.6000])",0.991083
vertrekken,verschijnen,1.27,V,"tensor([19.4960, -0.1678, 26.1096,  ..., 14.5953, 10.3794, 12.6689])","tensor([24.1902, -0.5340, 36.9246,  ..., 22.6593, 13.1263, 19.2261])",0.99361104
creëren,vernietigen,1.44,V,"tensor([34.3070, -0.2363, 43.4926,  ..., 24.1293, 14.9176, 21.2934])","tensor([19.7963, -0.4167, 40.2426,  ..., 25.2364, 12.4737, 19.7028])",0.9952662
beginnen,gaan,2.19,V,"tensor([17.7681, -0.1372, 24.6800,  ..., 12.4361, 10.9053, 11.3921])","tensor([35.2709, -0.2134, 40.7264,  ..., 23.1331, 14.3246, 19.7422])",0.9892684
krijgen,kopen,2.12,V,"tensor([19.9334, -0.4913, 44.0071,  ..., 25.6000, 14.6559, 21.5200])","tensor([25.6840, -0.4073, 34.5815,  ..., 19.1128, 13.6662, 17.8038])",0.99431694
verzamelen,opslaan,4.75,V,"tensor([24.9928, -0.4168, 34.2007,  ..., 22.0813, 11.4157, 17.7426])","tensor([19.5608, -0.2415, 28.0429,  ..., 16.7289, 10.6828, 13.8843])",0.9950713
vervangen,herstellen,3.87,V,"tensor([25.3047, -0.4593, 38.8024,  ..., 22.9837, 13.6992, 19.2356])","tensor([18.2729, -0.1181, 22.9898,  ..., 13.6993,  9.7861, 11.5208])",0.98806727
samenvoegen,toevoegen,3.43,V,"tensor([17.3483, -0.6245, 40.2157,  ..., 24.4940, 13.8311, 19.1426])","tensor([11.6297, -0.3148, 37.8979,  ..., 20.8738, 12.8498, 16.9730])",0.9927157
samenvoegen,trouwen,2.74,V,"tensor([17.3483, -0.6245, 40.2157,  ..., 24.4940, 13.8311, 19.1426])","tensor([17.8705, -0.1394, 23.2956,  ..., 14.1591, 10.5534, 11.4143])",0.9874251
accepteren,bezorgen,1.41,V,"tensor([15.8385, -0.2845, 34.2146,  ..., 22.0150, 11.0577, 16.2081])","tensor([19.7186, -0.3557, 28.6860,  ..., 17.3320, 11.0386, 14.9802])",0.9915702
bijvoegen,samenvoegen,6.56,V,"tensor([17.7723, -0.5886, 39.3959,  ..., 25.9069, 13.9508, 19.5459])","tensor([17.3483, -0.6245, 40.2157,  ..., 24.4940, 13.8311, 19.1426])",0.99865913
plaatsen,ophangen,3.91,V,"tensor([26.0729, -0.3944, 37.7747,  ..., 21.3295, 14.2931, 18.6467])","tensor([20.5908, -0.5229, 41.1314,  ..., 25.8842, 12.6115, 20.3343])",0.99183875
gaan,binnenkomen,2.11,V,"tensor([35.2709, -0.2134, 40.7264,  ..., 23.1331, 14.3246, 19.7422])","tensor([19.4819, -0.2294, 25.5220,  ..., 15.0277,  9.6197, 12.9683])",0.9938288
communiceren,bidden,1.69,V,"tensor([17.7507, -0.2535, 23.5676,  ..., 14.8086, 10.3844, 12.8563])","tensor([18.3728, -0.2135, 25.2730,  ..., 14.6859, 11.5873, 12.4878])",0.9930615
geven,stelen,1.19,V,"tensor([23.2885, -0.4151, 39.0674,  ..., 22.5093, 13.5596, 19.5082])","tensor([14.6728, -0.4132, 35.4892,  ..., 23.0284, 11.4649, 17.5147])",0.99651825
toevoegen,bouwen,2.42,V,"tensor([11.6297, -0.3148, 37.8979,  ..., 20.8738, 12.8498, 16.9730])","tensor([37.5621, -0.3003, 42.6489,  ..., 24.7827, 15.2434, 21.1961])",0.9940683
brengen,herstellen,2.03,V,"tensor([23.1579, -0.2399, 33.5157,  ..., 16.5460, 12.4221, 15.8283])","tensor([18.2729, -0.1181, 22.9898,  ..., 13.6993,  9.7861, 11.5208])",0.98560965
begrijpen,voldoen,2.38,V,"tensor([20.3389, -0.5528, 43.9667,  ..., 27.7164, 13.7842, 21.5195])","tensor([24.0498, -0.3239, 33.2546,  ..., 19.5113, 12.4616, 16.1876])",0.9905741
belichamen,beslissen,1.15,V,"tensor([17.0208, -0.2930, 25.3414,  ..., 16.9239, 10.1712, 13.1724])","tensor([17.8991, -0.2187, 24.5058,  ..., 15.0595, 10.4551, 12.2590])",0.9918211
organiseren,worden,1.34,V,"tensor([32.1067, -0.3973, 40.1283,  ..., 23.5347, 14.6328, 20.7423])","tensor([36.0672, -0.2404, 39.6090,  ..., 21.9009, 14.2783, 19.3165])",0.99719363
geven,weten,1.05,V,"tensor([23.2885, -0.4151, 39.0674,  ..., 22.5093, 13.5596, 19.5082])","tensor([25.3204, -0.4517, 35.0120,  ..., 20.5670, 12.9117, 18.2495])",0.99646556
zeggen,verifiëren,1.85,V,"tensor([31.6592, -0.2671, 43.4244,  ..., 23.4209, 15.5760, 21.1441])","tensor([16.5589, -0.4447, 28.3526,  ..., 20.0843, 11.0612, 15.5310])",0.98751295
samenwerken,aansluiten bij,3.77,V,"tensor([20.7060, -0.3026, 27.2084,  ..., 14.8094, 10.4767, 12.8548])","tensor([24.6100, -0.6385, 43.2545,  ..., 28.3125, 13.3769, 22.7753])",0.98428357
regelen,vereisen,2.13,V,"tensor([23.4952, -0.5753, 45.7301,  ..., 28.7945, 15.4171, 23.1485])","tensor([16.4148, -0.2958, 24.4471,  ..., 14.2583, 12.8157, 12.3914])",0.97472036
lenen,willen,2.53,V,"tensor([15.5277, -0.4400, 39.1463,  ..., 23.7011, 12.6293, 19.2056])","tensor([24.3539, -0.3993, 33.2564,  ..., 18.1688, 12.6975, 16.8448])",0.99313545
onderzoeken,streven,1.81,V,"tensor([17.6730, -0.5358, 41.9056,  ..., 26.6727, 11.8871, 20.6850])","tensor([31.3643, -0.2004, 32.0910,  ..., 20.3921, 13.0917, 16.3436])",0.9932994
negeren,verkennen,1.89,V,"tensor([19.4698, -0.3039, 28.5675,  ..., 17.9530, 11.1632, 15.0172])","tensor([17.8636, -0.2198, 24.4402,  ..., 14.4670,  9.4853, 11.8772])",0.99240255
brengen,klagen,1.51,V,"tensor([23.1579, -0.2399, 33.5157,  ..., 16.5460, 12.4221, 15.8283])","tensor([20.3226, -0.2108, 25.7977,  ..., 16.2626, 10.3541, 13.0826])",0.9896321
binnentreden,verschuldigd zijn,1.07,V,"tensor([18.4634, -0.1927, 24.9245,  ..., 15.7953, 10.1979, 12.7795])","tensor([22.5420, -0.7733, 41.9489,  ..., 31.0238, 14.6556, 22.8253])",0.9886289
belichamen,melden,1.44,V,"tensor([17.0208, -0.2930, 25.3414,  ..., 16.9239, 10.1712, 13.1724])","tensor([35.6311, -0.3329, 42.6788,  ..., 24.8392, 14.9241, 21.4152])",0.9874668
herinneren,verkopen,1.41,V,"tensor([22.9589, -0.5844, 43.7983,  ..., 26.9147, 13.9748, 21.8159])","tensor([36.5459, -0.3213, 42.5199,  ..., 24.6656, 14.5587, 21.2128])",0.9954072
opnemen,bezitten,1.57,V,"tensor([38.6907, -0.4579, 44.4142,  ..., 25.4333, 15.3853, 22.3824])","tensor([14.1242, -0.2616, 23.8654,  ..., 12.7647, 11.5785, 11.1200])",0.97373116
samenvoegen,verwerven,3.89,V,"tensor([17.3483, -0.6245, 40.2157,  ..., 24.4940, 13.8311, 19.1426])","tensor([18.7086, -0.4204, 28.4689,  ..., 17.6075, 12.4603, 15.2082])",0.9936356
sturen,bijwonen,1.85,V,"tensor([39.0422, -0.3533, 45.3214,  ..., 25.9488, 15.1732, 22.6777])","tensor([20.9480, -0.6927, 42.5515,  ..., 27.3314, 13.9601, 21.8683])",0.9931052
verzamelen,bijwonen,1.06,V,"tensor([24.9928, -0.4168, 34.2007,  ..., 22.0813, 11.4157, 17.7426])","tensor([20.9480, -0.6927, 42.5515,  ..., 27.3314, 13.9601, 21.8683])",0.9953653
opnemen,intrekken,2.29,V,"tensor([38.6907, -0.4579, 44.4142,  ..., 25.4333, 15.3853, 22.3824])","tensor([18.6534, -0.1225, 24.3847,  ..., 14.6183, 10.4932, 11.8987])",0.99286807
bijwonen,aankomen,1.32,V,"tensor([20.9480, -0.6927, 42.5515,  ..., 27.3314, 13.9601, 21.8683])","tensor([21.9528, -0.2772, 29.9312,  ..., 18.8527, 10.6346, 15.1816])",0.99409544
